"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U01132MN1992PTC003697","27-04-1992","JAJA TEA AND PLANTATIONS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","10,000,000.00","3,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","C O S KIPGEN HOUSENEW LAMBU LANE IMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U01132MN1992PTC003717","9-06-1992","NILAI TEA CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","10,000,000.00","40,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","NILAI HOUSE NILAI POST BOXBABUPARA IMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U01132MN1993PTC003979","27-08-1993","I K AGRO FORESTERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","20,000.00","20","Manipur","RoC-Shillong","Agriculture and Allied Activities","KHOYATHONG KHOYATHONG TOWN IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U01132MN1998PTC005548","5-10-1998","M G T MOTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","2,423,800.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","M G AVENUEIMPHAL MANIPUR Manipur INDIA 795001","Indian Non-Government Company"
"U01222MN1979PTC001788","21-08-1979","BSS AGRO INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Manipur","RoC-Shillong","Agriculture and Allied Activities","thangmeiband Imphal Manipur Manipur INDIA","Indian Non-Government Company"
"U01222MN1996PTC004888","14-10-1996","HENI POULTRY AND FISHERIES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","KALINAMAI MAO Manipur INDIA 795150","Indian Non-Government Company"
"U01300MN2005PTC008007","21-12-2005","INTOUCH NATURALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","45,000,000.00","42,756,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","KAYINU,DIST: SENAPATI, MANIPUR, MA0-795150. Manipur INDIA","Indian Non-Government Company"
"U01400MN2014PTC008373","10-02-2014","GRASSROOT SYNDICATE PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","500,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","DIOCESAN SOCIAL SERVICE SOCIETY, 7ARCHBISHOPS HOME, MANTRIPUKHRI EAST IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U01400MN2015PTC008410","2-02-2015","KANGLEIPAK FARMER PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","120,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","C/O Smt H. CHANDRAKALA KWAKEITHEL, MOIRANG PUREL LEIKAI IMPHAL WEST Manipur INDIA 795001","Indian Non-Government Company"
"U01403MN2013PTC008326","19-02-2013","KANGLEI AGRO PARK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","100,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","KYAMGEI MAMANG LEIKAI P.O. CANCHIPUR, P.S. IRILBUNG IMPHAL Manipur INDIA 795003","Indian Non-Government Company"
"U01403MN2013PTC008342","8-07-2013","LANGEI PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","245,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","NAGAMAPAL LAMABAM LEIKAI P.O - LAMPHELPAT IMPHAL Manipur INDIA 795004","Indian Non-Government Company"
"U01409MN1981SGC001871","19-03-1981","MANIPUR AGRO INDUSTRIES CORPN LTD","DORMANT","Public","Company Limited by Shares","20,000,000.00","20,000,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","MANTIPUKHRI IMPHAL Manipur INDIA 795001","State Government Company"
"U01409MN1988PTC002892","29-02-1988","IMPHAL AGRO INDUSTRIAL DEVELOPMENT CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","17,300.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","IMPHAL Manipur INDIA","Indian Non-Government Company"
"U01409MN1994PTC004071","3-02-1994","SENAPATI AGRICULTURE PRODUCE COMPANY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","20,000.00","20","Manipur","RoC-Shillong","Agriculture and Allied Activities","MANTRIPUKHURI Imphal Manipur INDIA","Indian Non-Government Company"
"U01409MN1994PTC004072","3-02-1994","IN GROW PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","20,000.00","20","Manipur","RoC-Shillong","Agriculture and Allied Activities","PAONA BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U01409MN1994PTC004073","3-02-1994","BLUE BIRD AGRO FOREST PRODUCE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","20,000.00","20","Manipur","RoC-Shillong","Agriculture and Allied Activities","THANGMEIBAND IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U01409MN2000PLC006163","15-05-2000","NORTH EASTERN HIGH TECH AGRICULTURAL DEVELOPMENT CO. LTD.","STRIKE OFF","Public","Company Limited by Shares","1,000,000.00","500,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","CHINGAMAKHA IROM LEIKAI,P.O. SINGJAMEI, DIST: IMPHAL WEST, Manipur INDIA 795008","Indian Non-Government Company"
"U01409MN2000PLC006183","29-05-2000","MANIPUR AGROTECH AND TRADING COMPANY LTD","STRIKE OFF","Public","Company Limited by Shares","100,000.00","35,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","TARETKHULLAMLONG P S LAMLAI MANIPUR Manipur INDIA 795010","Indian Non-Government Company"
"U01409MN2001PLC006528","24-05-2001","MANIPUR MULTI FARMING AND TRADING COMPANY LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","500,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","MAGAMAPAL RIMS ROADP S LAMPHEL IMPHAL WEST Manipur INDIA 795004","Indian Non-Government Company"
"U01409MN2015PTC008411","4-02-2015","KAKCHING FARMER PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","C/O JUGINDRO SARANGTHEM SINGJAMEI CHINGAMAKHA, CHANAM PUKHARI MAPAL IMPHAL WEST Manipur INDIA 795001","Indian Non-Government Company"
"U01409MN2015PTC008415","13-03-2015","SALAI AGRI CONSORTIUM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","SAGOLBAND, TERA LOUKRAKPAM LAIKAI IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U02001MN1989PTC003201","27-02-1989","N.E.ZONE AGRO INDUSTRIES & FINANCE DEVELOPMENT CENTRE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","250,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","NEW LAMBULANE ROADCHANSAD AVENUE IMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U05004MN1993PLC004041","13-12-1993","MANIPUR FISHERY DEVELOPMENT CORPORTION LTD","STRIKE OFF","Public","Company Limited by Shares","10,000,000.00","5,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","MANIPUR SECRETARIAT IMPHAL Manipur INDIA","Indian Non-Government Company"
"U05004MN2004PTC007376","31-03-2004","NINGTHOUKHOMBA FISHERIES COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Manipur","RoC-Shillong","Agriculture and Allied Activities","TENTHAWANGJING THOUBAL Manipur INDIA","Indian Non-Government Company"
"U10101MN1999PTC005932","4-11-1999","M R ENTERPRENEURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,500,000.00","6,825,000.00","Manipur","RoC-Shillong","Mining & Quarrying","THANGAL BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U11543MN2001PTC006408","1-02-2001","GOOD HEALTH (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","2,705,000.00","Manipur","RoC-Shillong",NA,"THANGAL BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15130MN2015PTC008402","7-01-2015","MANGANG FOOD PROCESSING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","MINUTHONG, HOUSE NO. 22 KOBO LEIKAI, IMPHAL EAST DISTRICT IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15133MN2000PLC006332","17-10-2000","MANIPUR AGRICULTURAL DEVELOPMENT COMPANY LIMITED","STRIKE OFF","Public","Company Limited by Shares","500,000.00","35,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","ATHOKPAM BAZARTHOUBAL MANIPUR Manipur INDIA 795138","Indian Non-Government Company"
"U15134MN1997PTC005210","3-10-1997","ZWEENAMEI GOLDEN HARVEST PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","10,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","THANGKHUL AVENUEIMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U15134MN2004PTC007333","18-02-2004","PARA FRUIT PRODUCTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","1,482,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","SAGOLBAND, MOIRANG LEIRAK NEPRA MENJOR, IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15134MN2005PTC007912","6-10-2005","BISRA AGRO COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","NO 10 TYPE CTAKYEL INDUSTRIAL ESTATE IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15134MN2015PTC008396","7-01-2015","MANGANG AGRO INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","MINUTHONG, HOUSE NO. 22 KOBO LEIKAI, IMPHAL EAST DISTRICT IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15137MN2004PLC007305","20-01-2004","EXOTIC JUICES LIMITED","ACTIVE","Public","Company Limited by Shares","12,500,000.00","18,102,687.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","PUNANMEI SENAPATI MAO Manipur INDIA 795150","Indian Non-Government Company"
"U15141MN1991PTC003587","20-08-1991","A.K.GRAINS PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","THANGAL BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15143MN1988PLC003108","14-10-1988","MANIPUR VANASPATI AND ALLIED INDUSTRIES LTD.","ACTIVE IN PROGRESS","Public","Company Limited by Shares","30,000,000.00","20,350,470.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","M.G AVENUE IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15204MN2013PTC008365","11-12-2013","YVU MILK PRODUCER COMPANY LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","290,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","C/O YOUTH VOLUNTEERS UNION WAIVIEN BHAVAN, THOUBAL WANGMATABA THOUBAL Manipur INDIA 795198","Indian Non-Government Company"
"U15214MN1988PTC003036","19-07-1988","SHREE MANIPUR ROLLER FLOUR MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares","9,900,000.00","9,789,500.00","Manipur","RoC-Shillong",NA,"THANGAL BAZARIMPHAL IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15311MN1998PTC005428","5-06-1998","S.R.FLOUR MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","40,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","IMPHAL IMPHAL MANIPUR Manipur INDIA 795001","Indian Non-Government Company"
"U15421MN1987SGC002684","29-04-1987","MANIPUR FOOD INDUSTRIES CORPORATION LIMITED","DORMANT","Private","Company Limited by Shares","70,000,000.00","7,839,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","DIRECTORATE OF INDUSTRIES, MANIPUR BUILDING, LAMPHELPAT, IMPHAL, Manipur INDIA","State Government Company"
"U15490MN2009PTC008252","26-11-2009","LAISHRAM FRUIT PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","SAGOLBAND ENGUDAM LEIKAI MAMANG LEIRAK IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15490MN2010PTC008265","9-07-2010","VERDANT FOOD PROCESSING PRIVATE LIMITED","UNDER PROCESS OF STRIKING OFF","Private","Company Limited by Shares","500,000.00","150,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","HENGBUNG BPO HENGBUNG, P. O - KANGPOKPI, SADAR HILLS IMPHAL Manipur INDIA 795129","Indian Non-Government Company"
"U15491MN2003PTC007011","23-01-2003","MANATAM TEA COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","150,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","CHURACHANDRAPURSIELHAT MANIPUR SOUTH MANIPUR Manipur INDIA 795128","Indian Non-Government Company"
"U15491MN2014PTC008394","25-11-2014","CYMBOPOGON CITRATUS TEA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","1st Floor Mangalem Building Thangal Bazar Imphal Manipur INDIA 795001","Indian Non-Government Company"
"U15495MN2012PTC008319","27-12-2012","THANGJAM AGRO INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","16,000,000.00","8,500,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","CHINGMEIRONG EAST IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U15549MN2014PTC008381","8-07-2014","SALAI AGRO PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","4,000,000.00","Manipur","RoC-Shillong","Manufacturing (Food stuffs)","SAGOLBAND, TERA LOUKRAMPAM LEIKAI IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U17114MN1995PTC004347","30-01-1995","UPHAR VASTRALAYA PVT LTD","ACTIVE","Private","Company Limited by Shares","8,000,000.00","4,701,200.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","THANGAL BAZARIMPHAL MANIPUR Manipur INDIA 795001","Indian Non-Government Company"
"U17115MN1983PTC002062","8-07-1983","BLUESSY CONSTRUCTIONS COMPANY INDIA PVT LTD","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","150,000.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","MANIPUR Manipur INDIA","Indian Non-Government Company"
"U17119MN1974SGC001488","27-03-1974","MANIPUR SPINNING MILLS CORPN LTD","STRIKE OFF","Private","Company Limited by Shares","20,000,000.00","20,000,000.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","Directorate of Commerce & Industries Office Bldg., Lamphelpat, IMPHAL Manipur INDIA 795004","State Government Company"
"U17125MN2001PTC006661","30-10-2001","MANIPUR HANDLOOM WEAVING AND EXPORT COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","LUWANSANGBAMDIMAPUR ROAD N H 39 IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U17309MN2000PLC006150","8-05-2000","MEITEI LEIMA HANDLOOM AND TRADING COMPANY LIMITED","STRIKE OFF","Public","Company Limited by Shares","100,000.00","35,000.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","SAMBEI PANGEIP S HEINGANG IMPHAL EAST Manipur INDIA 795114","Indian Non-Government Company"
"U18100MN2015PTC008400","7-01-2015","MANGANG GARMENTS INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","MINUTHONG, HOUSE NO. 22 KOBO LEIKAI, IMPHAL EAST DISTRICT IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U18101MN1989PTC003286","2-06-1989","A.K.HANDLOOM INDUSTRIES PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,297,200.00","Manipur","RoC-Shillong","Manufacturing (Textiles)","THANGAL BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U20211MN1987PTC002754","30-07-1987","MANGALAM WOOD INDUSTRIES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,160,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","THANGAL BAZAR IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U20211MN1988PLC002864","5-02-1988","MANIPUR UDYOG LIMITED","STRIKE OFF","Public","Company Limited by Shares","2,500,000.00","3,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","JENIBAM IMPHAL Manipur INDIA","Indian Non-Government Company"
"U20211MN1988PTC003042","19-07-1988","MANIPUR JANATA FLOUR MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","3,000,000.00","13,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","KANCHIPURIMPHAL MANIPUR Manipur INDIA 795003","Indian Non-Government Company"
"U20211MN1988PTC003148","15-12-1988","KANGLA FINANCE AND INVESTMENT COMPANY PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","45,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","IMPHAL IMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U20221MN2005PTC007986","7-12-2005","R.T. FURNITECH PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","SANGAPHAM,CHIENGMEIRONG, IMPHAL WEST, MANIPUR. Manipur INDIA","Indian Non-Government Company"
"U20296MN2015PTC008406","13-01-2015","MANGANG FIBERS INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Manipur","RoC-Shillong","Manufacturing (Wood Products)","MINUTHONG, HOUSE NO. 22 KOBO LEIKAI, IMPHAL EAST DISTRICT IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U21011MN1988SGC003112","27-10-1988","MANIPUR PULP AND ALLIED PRODUCTS LTD","DORMANT","Private","Company Limited by Shares","9,000,000.00","7,331,000.00","Manipur","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","KADAMTALA, JIRIBAM JIRIBAM Manipur INDIA","State Government Company"
"U22100MN2013PTC008334","22-04-2013","NONGPOK PUBLISHERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,100,000.00","Manipur","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","KHONGMAN ZONE III (WEST) IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U22110MN2007PTC008234","14-03-2007","S.N.S. PUBLICATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","200,000.00","Manipur","RoC-Shillong","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","c/o Student Store Paona Bazar Imphal Manipur INDIA 795001","Indian Non-Government Company"
"U24111MN2011PTC008272","24-01-2011","ESTHER APS AIR PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","85,100,000.00","18,064,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","Kakwa, Ningomthong Bazaar, Singjanmei police station Imphal Manipur INDIA 795001","Indian Non-Government Company"
"U24219MN1985PTC002440","4-10-1985","SH CONSULTANT PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","1,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","URPOK ROAD IMPHALDT CENTRAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U24230MN2012PTC008315","7-12-2012","ST. STONE MEDICAL DEVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","G 03 , Ground Floor, Dewlahland , Kabo Leikai ,imphal IMPHAL Manipur INDIA 795003","Indian Non-Government Company"
"U24232MN1989PLC003315","18-07-1989","MANIPUR STATE DRUGS AND PHARMACEUTICALS LIMITED","DORMANT","Public","Company Limited by Shares","20,000,000.00","8,500,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","IMPHAL, DIMAPUR ROAD, NILKUNTHI, IMPHAL Manipur INDIA","Indian Non-Government Company"
"U25114MN2000PTC006047","25-02-2000","J.S.TYRE SERVICE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","12,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KHAMNAMI BAZAR TAKYEL IMPHAL Manipur INDIA","Indian Non-Government Company"
"U25206MN2013PTC008345","15-07-2013","RNH BUSINESS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","500,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","UTOPIA MANSION, 5TH AVENUE DEWLAHLAND, NEAR TINY TOTS SCHOOL IMPHAL Manipur INDIA 795001","Indian Non-Government Company"
"U26921MN1998PTC005390","13-04-1998","CANCHI CONCRETE AND TILE WORKS PVT LTD","DORMANT","Private","Company Limited by Shares","2,500,000.00","250,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","LANGTHABAL NAMBUL MAPALCANCHIPUR IMPHAL MANIPUR Manipur INDIA 795003","Indian Non-Government Company"
"U26921MN1998PTC005488","3-08-1998","GUNE BROTHERS CONSTRUCTION MATERIALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","600","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KHUNYAI LEIKKAIYUMNAM HUIDROM IMPHAL WEST MANIPUR Manipur INDIA","Indian Non-Government Company"
"U26931MN1988PTC003091","6-10-1988","MANIPUR BRICKS MANUFACTURERS PVT LTD","DORMANT","Private","Company Limited by Shares","1,000,000.00","8,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","KHOYATHONG ROADTHANGAL BAZAR IMPHAL MANIPUR Manipur INDIA","Indian Non-Government Company"
"U26931MN2014PTC008391","22-10-2014","ZIMIKHOR PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","MUIREI VILLAGE, PO-YAINGANPOK PS- LITAN UKHRUL Manipur INDIA 795145","Indian Non-Government Company"
"U26942MN1988SGC002981","10-05-1988","MANIPUR CEMENTS LIMITED","STRIKE OFF","Private","Company Limited by Shares","35,000,000.00","35,000,000.00","Manipur","RoC-Shillong","Manufacturing (Metals & Chemicals, and products thereof)","C O DIRECTORATE OF INDUSTRIES IMPHAL Manipur INDIA","State Government Company"
